Sat Nov 26 21:00:01  2016,x,x,x
Sat Nov 26 21:15:01  2016,x,x,x
Sat Nov 26 21:30:01  2016,x,x,x
Sat Nov 26 21:45:01  2016,x,x,x
Sat Nov 26 22:00:01  2016,x,x,x
Sat Nov 26 22:15:01  2016,x,x,x
Sat Nov 26 22:30:01  2016,x,x,x
Sat Nov 26 22:45:01  2016,x,x,x
Sat Nov 26 23:00:01  2016,x,x,x
Sat Nov 26 23:15:01  2016,x,x,x
Sat Nov 26 23:30:01  2016,x,x,x
Sat Nov 26 23:45:01  2016,x,x,x
Sun Nov 27 00:00:01  2016,x,x,x
Sun Nov 27 00:15:01  2016,x,x,x
Sun Nov 27 00:30:01  2016,x,x,x
Sun Nov 27 00:45:01  2016,x,x,x
Sun Nov 27 01:00:01  2016,x,x,x
Sun Nov 27 01:15:01  2016,x,x,x
Sun Nov 27 01:30:01  2016,x,x,x
Sun Nov 27 01:45:01  2016,x,x,x
Sun Nov 27 02:00:01  2016,x,x,x
Sun Nov 27 02:15:01  2016,x,x,x
Sun Nov 27 02:30:01  2016,x,x,x
Sun Nov 27 02:45:01  2016,x,x,x
Sun Nov 27 03:00:01  2016,x,x,x
Sun Nov 27 03:15:01  2016,x,x,x
Sun Nov 27 03:30:01  2016,x,x,x
Sun Nov 27 03:45:01  2016,x,x,x
Sun Nov 27 04:00:01  2016,x,x,x
Sun Nov 27 04:15:01  2016,x,x,x
Sun Nov 27 04:30:01  2016,x,x,x
Sun Nov 27 04:45:01  2016,x,x,x
Sun Nov 27 05:00:01  2016,x,x,x
Sun Nov 27 05:15:01  2016,x,x,x
Sun Nov 27 05:30:01  2016,x,x,x
Sun Nov 27 05:45:01  2016,x,x,x
Sun Nov 27 06:00:01  2016,x,x,x
Sun Nov 27 06:15:01  2016,x,x,x
Sun Nov 27 06:30:01  2016,x,x,x
Sun Nov 27 06:45:01  2016,x,x,x
Sun Nov 27 07:00:01  2016,x,x,x
Sun Nov 27 07:15:01  2016,x,x,x
Sun Nov 27 07:30:01  2016,x,x,x
Sun Nov 27 07:45:01  2016,x,x,x
Sun Nov 27 08:00:01  2016,x,x,x
Sun Nov 27 08:15:01  2016,x,x,x
Sun Nov 27 08:30:01  2016,x,x,x
Sun Nov 27 08:45:01  2016,x,x,x
Sun Nov 27 09:00:01  2016,x,x,x
Sun Nov 27 09:15:01  2016,x,x,x
Sun Nov 27 09:30:01  2016,x,x,x
Sun Nov 27 09:45:01  2016,x,x,x
Sun Nov 27 10:00:01  2016,x,x,x
Sun Nov 27 10:15:01  2016,x,x,x
Sun Nov 27 10:30:01  2016,x,x,x
Sun Nov 27 10:45:01  2016,x,x,x
Sun Nov 27 11:00:01  2016,x,x,x
Sun Nov 27 11:15:01  2016,x,x,x
Sun Nov 27 11:30:01  2016,x,x,x
Sun Nov 27 11:45:01  2016,x,x,x
Sun Nov 27 12:00:01  2016,x,x,x
Sun Nov 27 12:15:01  2016,x,x,x
Sun Nov 27 12:30:01  2016,x,x,x
Sun Nov 27 12:45:01  2016,x,x,x
Sun Nov 27 13:00:01  2016,x,x,x
Sun Nov 27 13:15:01  2016,x,x,x
Sun Nov 27 13:30:01  2016,x,x,x
Sun Nov 27 13:45:01  2016,x,x,x
Sun Nov 27 14:00:01  2016,x,x,x
Sun Nov 27 14:15:01  2016,x,x,x
Sun Nov 27 14:30:01  2016,x,x,x
Sun Nov 27 14:45:01  2016,x,x,x
Sun Nov 27 15:00:01  2016,x,x,x
Sun Nov 27 15:15:01  2016,x,x,x
Sun Nov 27 15:30:01  2016,x,x,x
Sun Nov 27 15:45:01  2016,x,x,x
Sun Nov 27 16:00:01  2016,x,x,x
Sun Nov 27 16:15:01  2016,x,x,x
Sun Nov 27 16:30:01  2016,x,x,x
Sun Nov 27 16:45:01  2016,x,x,x
Sun Nov 27 17:00:01  2016,x,x,x
Sun Nov 27 17:15:01  2016,x,x,x
Sun Nov 27 17:30:01  2016,x,x,x
Sun Nov 27 17:45:01  2016,x,x,x
Sun Nov 27 18:00:01  2016,x,x,x
Sun Nov 27 18:15:01  2016,x,x,x
Sun Nov 27 18:30:01  2016,x,x,x
Sun Nov 27 18:45:01  2016,x,x,x
Sun Nov 27 19:00:01  2016,x,x,x
Sun Nov 27 19:15:01  2016,x,x,x
Sun Nov 27 19:30:01  2016,x,x,x
Sun Nov 27 19:45:01  2016,x,x,x
Sun Nov 27 20:00:01  2016,x,x,x
Sun Nov 27 20:15:01  2016,x,x,x
Sun Nov 27 20:30:01  2016,x,x,x
Sun Nov 27 20:45:01  2016,x,x,x
Sun Nov 27 21:00:01  2016,x,x,x
Sun Nov 27 21:15:01  2016,x,x,x
Sun Nov 27 21:30:01  2016,x,x,x
Sun Nov 27 21:45:01  2016,x,x,x
Sun Nov 27 22:00:01  2016,x,x,x
Sun Nov 27 22:15:01  2016,x,x,x
Sun Nov 27 22:30:01  2016,x,x,x
Sun Nov 27 22:45:01  2016,x,x,x
Sun Nov 27 23:00:01  2016,x,x,x
Sun Nov 27 23:15:01  2016,x,x,x
Sun Nov 27 23:30:01  2016,x,x,x
Sun Nov 27 23:45:01  2016,x,x,x
Mon Nov 28 00:00:01  2016,x,x,x
Mon Nov 28 00:15:01  2016,x,x,x
Mon Nov 28 00:30:01  2016,x,x,x
Mon Nov 28 00:45:01  2016,x,x,x
Mon Nov 28 01:00:01  2016,x,x,x
Mon Nov 28 01:15:01  2016,x,x,x
Mon Nov 28 01:30:01  2016,x,x,x
Mon Nov 28 01:45:01  2016,x,x,x
Mon Nov 28 02:00:01  2016,x,x,x
Mon Nov 28 02:15:01  2016,x,x,x
Mon Nov 28 02:30:01  2016,x,x,x
Mon Nov 28 02:45:01  2016,x,x,x
Mon Nov 28 03:00:01  2016,x,x,x
Mon Nov 28 03:15:01  2016,x,x,x
Mon Nov 28 03:30:01  2016,x,x,x
Mon Nov 28 03:45:01  2016,x,x,x
Mon Nov 28 04:00:01  2016,x,x,x
Mon Nov 28 04:15:01  2016,x,x,x
Mon Nov 28 04:30:01  2016,x,x,x
Mon Nov 28 04:45:01  2016,x,x,x
Mon Nov 28 05:00:01  2016,x,x,x
Mon Nov 28 05:15:01  2016,x,x,x
Mon Nov 28 05:30:01  2016,x,x,x
Mon Nov 28 05:45:01  2016,x,x,x
Mon Nov 28 06:00:01  2016,x,x,x
Mon Nov 28 06:15:01  2016,x,x,x
Mon Nov 28 06:30:01  2016,x,x,x
Mon Nov 28 06:45:01  2016,x,x,x
Mon Nov 28 07:00:01  2016,x,x,x
Mon Nov 28 07:15:01  2016,x,x,x
Mon Nov 28 07:30:01  2016,x,x,x
Mon Nov 28 07:45:01  2016,x,x,x
Mon Nov 28 08:00:01  2016,x,x,x
Mon Nov 28 08:15:01  2016,x,x,x
Mon Nov 28 08:30:01  2016,x,x,x
Mon Nov 28 08:45:01  2016,x,x,x
Mon Nov 28 09:00:01  2016,x,x,x
Mon Nov 28 09:15:01  2016,x,x,x
Mon Nov 28 09:30:02  2016,x,x,x
Mon Nov 28 09:45:01  2016,x,x,x
Mon Nov 28 10:00:01  2016,x,x,x
Mon Nov 28 10:15:01  2016,x,x,x
Mon Nov 28 10:30:01  2016,x,x,x
Mon Nov 28 10:45:01  2016,x,x,x
Mon Nov 28 11:00:01  2016,x,x,x
Mon Nov 28 11:15:01  2016,x,x,x
Mon Nov 28 11:30:01  2016,x,x,x
Mon Nov 28 11:45:01  2016,x,x,x
Mon Nov 28 12:00:01  2016,x,x,x
Mon Nov 28 12:15:01  2016,x,x,x
Mon Nov 28 12:30:01  2016,x,x,x
Mon Nov 28 12:45:01  2016,x,x,x
Mon Nov 28 13:00:01  2016,x,x,x
Mon Nov 28 13:15:01  2016,x,x,x
Mon Nov 28 13:30:01  2016,x,x,x
Mon Nov 28 13:45:01  2016,x,x,x
Mon Nov 28 14:00:01  2016,x,x,x
Mon Nov 28 14:15:01  2016,x,x,x
Mon Nov 28 14:30:01  2016,x,x,x
Mon Nov 28 14:45:01  2016,x,x,x
Mon Nov 28 15:00:01  2016,x,x,x
Mon Nov 28 15:15:01  2016,x,x,x
Mon Nov 28 15:30:01  2016,x,x,x
Mon Nov 28 15:45:01  2016,x,x,x
Mon Nov 28 16:00:01  2016,x,x,x
Mon Nov 28 16:15:01  2016,x,x,x
Mon Nov 28 16:30:01  2016,x,x,x
Mon Nov 28 16:45:01  2016,x,x,x
Mon Nov 28 17:00:01  2016,x,x,x
Mon Nov 28 17:15:01  2016,x,x,x
Mon Nov 28 17:30:01  2016,x,x,x
Mon Nov 28 17:45:01  2016,x,x,x
Mon Nov 28 18:00:01  2016,x,x,x
Mon Nov 28 18:15:01  2016,x,x,x
Mon Nov 28 18:30:01  2016,x,x,x
Mon Nov 28 18:45:01  2016,x,x,x
Mon Nov 28 19:00:01  2016,x,x,x
Mon Nov 28 19:15:01  2016,x,x,x
Mon Nov 28 19:30:01  2016,x,x,x
Mon Nov 28 19:45:01  2016,x,x,x
Mon Nov 28 20:00:01  2016,x,x,x
Mon Nov 28 20:15:01  2016,x,x,x
Mon Nov 28 20:30:01  2016,x,x,x
Mon Nov 28 20:45:01  2016,x,x,x
Mon Nov 28 21:00:01  2016,x,x,x
Mon Nov 28 21:15:01  2016,x,x,x
Mon Nov 28 21:30:01  2016,x,x,x
Mon Nov 28 21:45:01  2016,x,x,x
Mon Nov 28 22:00:01  2016,x,x,x
Mon Nov 28 22:15:01  2016,x,x,x
Mon Nov 28 22:30:01  2016,x,x,x
Mon Nov 28 22:45:01  2016,x,x,x
Mon Nov 28 23:00:01  2016,x,x,x
Mon Nov 28 23:15:01  2016,x,x,x
Mon Nov 28 23:30:01  2016,x,x,x
Mon Nov 28 23:45:01  2016,x,x,x
Tue Nov 29 00:00:01  2016,x,x,x
Tue Nov 29 00:15:01  2016,x,x,x
Tue Nov 29 00:30:01  2016,x,x,x
Tue Nov 29 00:45:01  2016,x,x,x
Tue Nov 29 01:00:01  2016,x,x,x
Tue Nov 29 01:15:01  2016,x,x,x
Tue Nov 29 01:30:01  2016,x,x,x
Tue Nov 29 01:45:01  2016,x,x,x
Tue Nov 29 02:00:01  2016,x,x,x
Tue Nov 29 02:15:01  2016,x,x,x
Tue Nov 29 02:30:01  2016,x,x,x
Tue Nov 29 02:45:01  2016,x,x,x
Tue Nov 29 03:00:01  2016,x,x,x
Tue Nov 29 03:15:01  2016,x,x,x
Tue Nov 29 03:30:01  2016,x,x,x
Tue Nov 29 03:45:01  2016,x,x,x
Tue Nov 29 04:00:01  2016,x,x,x
Tue Nov 29 04:15:01  2016,x,x,x
Tue Nov 29 04:30:01  2016,x,x,x
Tue Nov 29 04:45:01  2016,x,x,x
Tue Nov 29 05:00:01  2016,x,x,x
Tue Nov 29 05:15:02  2016,x,x,x
Tue Nov 29 05:30:01  2016,x,x,x
Tue Nov 29 05:45:01  2016,x,x,x
Tue Nov 29 06:00:01  2016,x,x,x
Tue Nov 29 06:15:01  2016,x,x,x
Tue Nov 29 06:30:02  2016,x,x,x
Tue Nov 29 06:45:01  2016,x,x,x
Tue Nov 29 07:00:01  2016,x,x,x
Tue Nov 29 07:15:01  2016,x,x,x
Tue Nov 29 07:30:01  2016,x,x,x
Tue Nov 29 07:45:01  2016,x,x,x
Tue Nov 29 08:00:01  2016,x,x,x
Tue Nov 29 08:15:01  2016,x,x,x
Tue Nov 29 08:30:01  2016,x,x,x
Tue Nov 29 08:45:01  2016,x,x,x
Tue Nov 29 09:00:01  2016,x,x,x
Tue Nov 29 09:15:01  2016,x,x,x
Tue Nov 29 09:30:01  2016,x,x,x
Tue Nov 29 09:45:01  2016,x,x,x
Tue Nov 29 10:00:01  2016,x,x,x
Tue Nov 29 10:15:01  2016,x,x,x
Tue Nov 29 10:30:01  2016,x,x,x
Tue Nov 29 10:45:01  2016,x,x,x
Tue Nov 29 11:00:01  2016,x,x,x
Tue Nov 29 11:15:01  2016,x,x,x
Tue Nov 29 11:30:01  2016,x,x,x
Tue Nov 29 11:45:01  2016,x,x,x
Tue Nov 29 12:00:01  2016,x,x,x
Tue Nov 29 12:15:01  2016,x,x,x
Tue Nov 29 12:30:01  2016,x,x,x
Tue Nov 29 12:45:01  2016,x,x,x
Tue Nov 29 13:00:01  2016,x,x,x
Tue Nov 29 13:15:01  2016,x,x,x
Tue Nov 29 13:30:01  2016,x,x,x
Tue Nov 29 13:45:01  2016,x,x,x
Tue Nov 29 14:00:01  2016,x,x,x
Tue Nov 29 14:15:01  2016,x,x,x
Tue Nov 29 14:30:01  2016,x,x,x
Tue Nov 29 14:45:01  2016,x,x,x
Tue Nov 29 15:00:01  2016,x,x,x
Tue Nov 29 15:15:01  2016,x,x,x
Tue Nov 29 15:30:01  2016,x,x,x
Tue Nov 29 15:45:01  2016,x,x,x
Tue Nov 29 16:00:01  2016,x,x,x
Tue Nov 29 16:15:01  2016,x,x,x
Tue Nov 29 16:30:01  2016,x,x,x
Tue Nov 29 16:45:01  2016,x,x,x
Tue Nov 29 17:00:01  2016,x,x,x
Tue Nov 29 17:15:01  2016,x,x,x
Tue Nov 29 17:30:01  2016,x,x,x
Tue Nov 29 17:45:01  2016,x,x,x
Tue Nov 29 18:00:01  2016,x,x,x
Tue Nov 29 18:15:01  2016,x,x,x
Tue Nov 29 18:30:01  2016,x,x,x
Tue Nov 29 18:45:01  2016,x,x,x
Tue Nov 29 19:00:01  2016,x,x,x
Tue Nov 29 19:15:01  2016,x,x,x
Tue Nov 29 19:30:01  2016,x,x,x
Tue Nov 29 19:45:01  2016,x,x,x
Tue Nov 29 20:00:01  2016,x,x,x
Tue Nov 29 20:15:01  2016,x,x,x
Tue Nov 29 20:30:01  2016,x,x,x
Tue Nov 29 20:45:01  2016,x,x,x
Tue Nov 29 21:00:01  2016,x,x,x
Tue Nov 29 21:15:02  2016,x,x,x
Tue Nov 29 21:30:01  2016,x,x,x
Tue Nov 29 21:45:01  2016,x,x,x
Tue Nov 29 22:00:01  2016,x,x,x
Tue Nov 29 22:15:01  2016,x,x,x
Tue Nov 29 22:30:01  2016,x,x,x
Tue Nov 29 22:45:01  2016,x,x,x
Tue Nov 29 23:00:01  2016,x,x,x
Tue Nov 29 23:15:01  2016,x,x,x
Tue Nov 29 23:30:01  2016,x,x,x
Tue Nov 29 23:45:01  2016,x,x,x
Wed Nov 30 00:00:01  2016,x,x,x
Wed Nov 30 00:15:01  2016,x,x,x
Wed Nov 30 00:30:01  2016,x,x,x
Wed Nov 30 00:45:01  2016,x,x,x
Wed Nov 30 01:00:01  2016,x,x,x
Wed Nov 30 01:15:01  2016,x,x,x
Wed Nov 30 01:30:01  2016,x,x,x
Wed Nov 30 01:45:01  2016,x,x,x
Wed Nov 30 02:00:01  2016,x,x,x
Wed Nov 30 02:15:01  2016,x,x,x
Wed Nov 30 02:30:01  2016,x,x,x
Wed Nov 30 02:45:01  2016,x,x,x
Wed Nov 30 03:00:01  2016,x,x,x
Wed Nov 30 03:15:01  2016,x,x,x
Wed Nov 30 03:30:01  2016,x,x,x
Wed Nov 30 03:45:01  2016,x,x,x
Wed Nov 30 04:00:01  2016,x,x,x
Wed Nov 30 04:15:01  2016,x,x,x
Wed Nov 30 04:30:01  2016,x,x,x
Wed Nov 30 04:45:01  2016,x,x,x
Wed Nov 30 05:00:01  2016,x,x,x
Wed Nov 30 05:15:01  2016,x,x,x
Wed Nov 30 05:30:01  2016,x,x,x
Wed Nov 30 05:45:01  2016,x,x,x
Wed Nov 30 06:00:01  2016,x,x,x
Wed Nov 30 06:15:01  2016,x,x,x
Wed Nov 30 06:30:01  2016,x,x,x
Wed Nov 30 06:45:01  2016,x,x,x
Wed Nov 30 07:00:01  2016,x,x,x
Wed Nov 30 07:15:01  2016,x,x,x
Wed Nov 30 07:30:01  2016,x,x,x
Wed Nov 30 07:45:01  2016,x,x,x
Wed Nov 30 08:00:01  2016,x,x,x
Wed Nov 30 08:15:01  2016,x,x,x
Wed Nov 30 08:30:01  2016,x,x,x
Wed Nov 30 08:45:01  2016,x,x,x
Wed Nov 30 09:00:01  2016,x,x,x
Wed Nov 30 09:15:01  2016,x,x,x
Wed Nov 30 09:30:01  2016,x,x,x
Wed Nov 30 09:45:01  2016,x,x,x
Wed Nov 30 10:00:01  2016,x,x,x
Wed Nov 30 10:15:01  2016,x,x,x
Wed Nov 30 10:30:01  2016,x,x,x
Wed Nov 30 10:45:01  2016,x,x,x
Wed Nov 30 11:00:01  2016,x,x,x
Wed Nov 30 11:15:01  2016,x,x,x
Wed Nov 30 11:30:01  2016,x,x,x
Wed Nov 30 11:45:01  2016,x,x,x
Wed Nov 30 12:00:01  2016,x,x,x
Wed Nov 30 12:15:01  2016,x,x,x
Wed Nov 30 12:30:01  2016,x,x,x
Wed Nov 30 12:45:01  2016,x,x,x
Wed Nov 30 13:00:01  2016,x,x,x
Wed Nov 30 13:15:01  2016,x,x,x
Wed Nov 30 13:30:01  2016,x,x,x
Wed Nov 30 13:45:01  2016,x,x,x
Wed Nov 30 14:00:01  2016,x,x,x
Wed Nov 30 14:15:01  2016,x,x,x
Wed Nov 30 14:30:01  2016,x,x,x
Wed Nov 30 14:45:01  2016,x,x,x
Wed Nov 30 15:00:01  2016,52.492 ,3.62 ,10.78 
Wed Nov 30 15:15:01  2016,73.592 ,6.51 ,5.85 
Wed Nov 30 15:30:01  2016,52.557 ,7.05 ,5.11 
Wed Nov 30 15:45:01  2016,x,x,x
Wed Nov 30 16:00:01  2016,51.947 ,6.99 ,6.69 
Wed Nov 30 16:15:01  2016,x,x,x
Wed Nov 30 16:30:01  2016,59.849 ,8.33, 4.21
Wed Nov 30 16:45:01  2016,x,x,x
Wed Nov 30 17:00:01  2016,x,x,x
Wed Nov 30 17:15:01  2016,x,x,x
Wed Nov 30 17:30:01  2016,x,x,x
Wed Nov 30 17:45:01  2016,x,x,x
Wed Nov 30 18:00:01  2016,x,x,x
Wed Nov 30 18:15:01  2016,x,x,x
Wed Nov 30 18:30:01  2016,x,x,x
Wed Nov 30 18:45:01  2016,x,x,x
Wed Nov 30 19:00:01  2016,x,x,x
Wed Nov 30 19:15:01  2016,x,x,x
Wed Nov 30 19:30:01  2016,x,x,x
Wed Nov 30 19:45:01  2016,x,x,x
Wed Nov 30 20:00:01  2016,x,x,x
Wed Nov 30 20:15:01  2016,x,x,x
Wed Nov 30 20:30:01  2016,x,x,x
Wed Nov 30 20:45:01  2016,x,x,x
Wed Nov 30 21:00:01  2016,x,x,x
Wed Nov 30 21:15:01  2016,x,x,x
Wed Nov 30 21:30:01  2016,x,x,x
Wed Nov 30 21:45:01  2016,x,x,x
Wed Nov 30 22:00:01  2016,x,x,x
Wed Nov 30 22:15:01  2016,x,x,x
Wed Nov 30 22:30:01  2016,x,x,x
Wed Nov 30 22:45:01  2016,x,x,x
Wed Nov 30 23:00:01  2016,x,x,x
Wed Nov 30 23:15:01  2016,x,x,x
Wed Nov 30 23:30:01  2016,x,x,x
Wed Nov 30 23:45:01  2016,x,x,x
Thu Dec  1 00:00:01  2016,x,x,x
Thu Dec  1 00:15:01  2016,x,x,x
Thu Dec  1 00:30:01  2016,x,x,x
Thu Dec  1 00:45:01  2016,x,x,x
Thu Dec  1 01:00:01  2016,x,x,x
Thu Dec  1 01:15:01  2016,x,x,x
Thu Dec  1 01:30:01  2016,x,x,x
Thu Dec  1 01:45:01  2016,x,x,x
Thu Dec  1 02:00:01  2016,x,x,x
Thu Dec  1 02:15:01  2016,x,x,x
Thu Dec  1 02:30:01  2016,x,x,x
Thu Dec  1 02:45:01  2016,x,x,x
Thu Dec  1 03:00:01  2016,x,x,x
Thu Dec  1 03:15:01  2016,x,x,x
Thu Dec  1 03:30:01  2016,x,x,x
Thu Dec  1 03:45:01  2016,x,x,x
Thu Dec  1 04:00:01  2016,x,x,x
Thu Dec  1 04:15:01  2016,x,x,x
Thu Dec  1 04:30:01  2016,x,x,x
Thu Dec  1 04:45:01  2016,x,x,x
Thu Dec  1 05:00:01  2016,x,x,x
Thu Dec  1 05:15:01  2016,x,x,x
Thu Dec  1 05:30:01  2016,x,x,x
Thu Dec  1 05:45:01  2016,x,x,x
Thu Dec  1 06:00:01  2016,x,x,x
Thu Dec  1 06:15:01  2016,x,x,x
Thu Dec  1 06:30:01  2016,x,x,x
Thu Dec  1 06:45:01  2016,x,x,x
Thu Dec  1 07:00:01  2016,x,x,x
Thu Dec  1 07:15:01  2016,x,x,x
Thu Dec  1 07:30:01  2016,x,x,x
Thu Dec  1 07:45:01  2016,x,x,x
Thu Dec  1 08:00:01  2016,x,x,x
Thu Dec  1 08:15:01  2016,x,x,x
Thu Dec  1 08:30:01  2016,x,x,x
Thu Dec  1 08:45:01  2016,x,x,x
Thu Dec  1 09:00:01  2016,7.737 ,10.87 ,20.94 
Thu Dec  1 09:15:01  2016,55.437 ,1.30 ,4.49 
Thu Dec  1 09:30:01  2016,616.672 ,7.49 ,19.39 
Thu Dec  1 09:45:01  2016,x,x,x
Thu Dec  1 10:01:43  2016,608.962 ,16.62 ,22.13 
Thu Dec  1 10:15:01  2016,4.634 ,6.45,82.77 
Thu Dec  1 10:30:01  2016,7.809 ,12.21 ,85.48 
Thu Dec  1 10:45:01  2016,7.171 ,12.10 ,22.55 
Thu Dec  1 11:00:02  2016,8.053 ,5.38 ,88.10 
Thu Dec  1 11:15:01  2016,609.998 ,5.13 ,74.37 
Thu Dec  1 11:30:01  2016,7.551 ,10.99 ,55.76 
Thu Dec  1 11:45:01  2016,7.631 ,3.51 ,67.00 
Thu Dec  1 12:00:01  2016, 7.795 ,0.01 , 0.00 
Thu Dec  1 14:30:01  2016,15.829 ,29.70 ,8.91 
Fri Dec  2 05:15:01  2016,x,x,x
Fri Dec  2 17:30:01  2016,55.445 ,7.04 ,5.31 
Fri Dec  2 17:45:01  2016,53.943 ,5.85 ,6.10 
Fri Dec  2 18:00:01  2016,62.283 ,2.27 ,4.71 
Fri Dec  2 18:15:01  2016,54.314 ,1.79 ,4.06 
Fri Dec  2 18:30:01  2016,53.604 ,4.84 ,8.58 
Fri Dec  2 18:45:01  2016,53.624 ,7.63, 6.87 
Fri Dec  2 19:00:01  2016,56.779 ,2.22 ,3.03 
Fri Dec  2 19:15:01  2016,54.784 ,2.65 ,7.05 
Fri Dec  2 19:30:01  2016, 67.784 ,6.34 ,6.90 
Fri Dec  2 19:45:01  2016,53.67 ,6.22 ,7.38 
Fri Dec  2 20:00:01  2016,49.294 ,3.59 ,7.29 
Fri Dec  2 20:15:01  2016,57.407 ,9.23 ,8.35 
Fri Dec  2 20:30:01  2016,57.144 ,2.88 ,7.27 
Fri Dec  2 20:45:01  2016,58.305 ,10.96 ,8.47 
Fri Dec  2 21:00:01  2016,55.454 ,3.80 ,7.57 
Fri Dec  2 21:15:01  2016,52.106, 6.82 ,7.43 
Fri Dec  2 21:30:01  2016,55.944 ,9.13 ,6.34 
Fri Dec  2 21:45:01  2016,49.623 ,5.28 ,7.73 
Fri Dec  2 22:00:01  2016,57.534 ,3.01 ,6.88 
Fri Dec  2 22:15:01  2016,53.47 ,9.54 ,7.75 
Fri Dec  2 22:30:01  2016,63.8 ,2.61 ,7.44 
Fri Dec  2 22:45:01  2016,45.329 ,10.48 ,9.10 
Fri Dec  2 23:00:01  2016,54.419 ,4.82 ,8.80 
Fri Dec  2 23:15:01  2016,41.11 ,15.11 ,9.48 
Fri Dec  2 23:30:01  2016,47.997 ,7.83 ,9.25 
Fri Dec  2 23:45:01  2016,46.627 ,7.04 ,7.07 
Sat Dec  3 00:00:01  2016,51.768 ,13.91 ,9.29 
Sat Dec  3 00:15:01  2016,38.305 ,4.33 ,8.36 
Sat Dec  3 00:30:01  2016,56.812 ,8.57 ,8.60 
Sat Dec  3 00:45:01  2016,39.985 ,9.65 ,8.51 
Sat Dec  3 01:00:01  2016, 37.329 ,10.63 ,10.18 
Sat Dec  3 01:15:01  2016,39.589 ,15.35 ,9.83 
Sat Dec  3 01:30:01  2016,41.022 ,17.33 ,11.40 
Sat Dec  3 01:45:01  2016,45.335 ,16.76 ,11.16 
Sat Dec  3 02:00:01  2016,41.61 ,23.61 ,11.68 
Sat Dec  3 02:15:01  2016,43.235 ,12.70 ,12.30 
Sat Dec  3 02:30:01  2016,41.297 ,18.13 ,12.35 
Sat Dec  3 02:45:01  2016,30.965 ,15.82 ,13.09 
Sat Dec  3 03:00:01  2016,32.286 ,33.22 ,12.75 
Sat Dec  3 03:15:01  2016,31.607 ,20.31 ,12.72 
Sat Dec  3 03:30:01  2016,28.334 ,15.67,12.84 
Sat Dec  3 03:45:01  2016,31.447 ,19.68 ,12.81 
Sat Dec  3 04:00:01  2016,32.968 ,23.95 ,12.93 
Sat Dec  3 04:15:01  2016,28.502 ,22.35 ,12.50 
Sat Dec  3 04:30:02  2016,30.118 ,29.47 ,12.95 
Sat Dec  3 04:45:01  2016,31.604 ,21.79 ,13.33 
Sat Dec  3 05:00:01  2016,30.937,23.98 ,13.89 
Sat Dec  3 05:15:01  2016,28.231 ,25.92 ,13.61 
Sat Dec  3 05:30:01  2016,31.107 ,31.40 ,13.09 
Sat Dec  3 05:45:01  2016,36.765 ,28.97 ,12.34 
Sat Dec  3 06:00:01  2016,29.123, 21.63 ,13.11 
Sat Dec  3 06:15:01  2016,34.499 ,29.47 ,14.17 
Sat Dec  3 06:30:01  2016,37.774 ,19.23 ,13.41 
Sat Dec  3 06:45:01  2016,36.759 ,18.69 ,12.53 
Sat Dec  3 07:00:01  2016,39.636 ,13.17 ,11.85 
Sat Dec  3 07:15:01  2016,41.232 ,21.23 ,12.26 
Sat Dec  3 07:30:01  2016,36.627, 22.93 ,11.86 
Sat Dec  3 07:45:01  2016,40.458 ,15.14 ,10.68 
Sat Dec  3 08:00:01  2016,39.775 ,16.57 ,9.84 
Sat Dec  3 08:15:01  2016,46.531 ,12.95 ,9.98 
Sat Dec  3 08:30:01  2016,45.282 ,18.18 ,10.94 
Sat Dec  3 08:45:01  2016,40.639 ,18.55 ,9.32 
Sat Dec  3 09:00:01  2016,48.006 ,8.87 ,7.44 
Sat Dec  3 09:15:01  2016,45.438 ,17.92 ,8.74 
Sat Dec  3 09:30:01  2016,50.323 ,14.34 ,8.40 
Sat Dec  3 09:45:01  2016,47.939 ,6.53 ,7.66 
Sat Dec  3 10:00:01  2016,48.965 ,8.40 ,7.08 
Sat Dec  3 10:15:01  2016,47.886 ,11.63 ,8.57 
Sat Dec  3 10:30:01  2016,48.937 ,5.04 ,8.71 
Sat Dec  3 10:45:01  2016,51.649 ,7.08 ,7.48 
Sat Dec  3 11:00:01  2016,53.281 ,12.16 ,8.89 
Sat Dec  3 11:15:01  2016,40.416 ,12.53 ,9.37 
Sat Dec  3 11:30:01  2016,46.948 ,9.28 ,6.73 
Sat Dec  3 11:45:01  2016,54.584 ,2.55 ,6.04 
Sat Dec  3 12:00:01  2016,46.782 ,5.12 ,8.56 
Sat Dec  3 12:15:01  2016, 51.515 ,3.95 ,7.80 
Sat Dec  3 12:30:01  2016,60.946 ,3.94 ,4.17 
Sat Dec  3 12:45:01  2016,64.975 ,2.20 ,6.52 
Sat Dec  3 13:00:01  2016,54.678 ,2.28 ,7.94 
Sat Dec  3 13:15:01  2016,51.441 ,3.59 ,7.54 
Sat Dec  3 13:30:01  2016,40.106 ,4.98 ,8.07 
Sat Dec  3 13:45:01  2016,58.117,7.69 ,6.70 
Sat Dec  3 14:00:01  2016,60.96 ,7.12 ,8.13 
Sat Dec  3 14:15:01  2016,56.104,5.93 ,5.02 
Sat Dec  3 14:30:01  2016,50.363 ,4.08 ,6.54 
Sat Dec  3 14:45:01  2016,39.906 ,4.53 ,6.70 
Sat Dec  3 15:00:01  2016,62.263 ,3.56 ,6.38 
Sat Dec  3 15:15:01  2016,55.605 ,8.08 ,7.20 
