Time of Day, Ping, Download Speed , Upload Speed 
 08:00:01  ,7.067 ,23.40 ,29.6 
 08:15:01  ,0,0,0
 08:30:01  ,0,0,0
 08:45:01  ,19.077 ,2.61 ,6.68 
 09:00:01  ,9.044 ,1.9 ,17.74 
 09:15:01  ,9.441 ,20.74 ,24.96 
 09:30:01  ,9.168 ,13.39 ,7.7 
 09:45:01  ,0,0,0
 10:00:01  ,10.773 ,11.1 ,13.43 
 10:15:01  ,,0,0,08.471 ,.0 ,22.11 
 10:30:01  ,10.81 ,4.8 ,17.71 
 10:45:01  ,9.96 ,8.84 ,24.79 
 11:00:01  ,697.269 ,8.28 ,20.33 
 11:15:01  ,9.938 ,2.92 ,12.48 
 11:30:01  ,19.068 ,3.24 ,26.27 
 11:45:01  ,6.703 ,2.64 ,14.17 
 12:00:01  ,.827 ,3.78 ,21.68 
 12:15:01  ,10.602 ,4.43 ,20.46 
 12:30:02  ,14.922 ,3.12 ,8.20 
 12:45:01  ,7.107 ,3.10 ,22.36 
 13:00:01  ,7.167 ,3.88 ,19.86 
 13:15:01  ,0,0,0
 13:30:01  ,13.492 ,2.83 ,1.12 
 13:45:01  ,8.74 ,2.84 ,19.17 
 14:00:01  ,0,0,0
 14:15:01  ,0,0,0
 14:30:01  ,8.63 ,3.1 , 24.00 
 14:45:01  ,62.66 ,1.88 ,20.18 
 1:00:01  ,0,0,0
 1:15:01  ,0,0,0
 1:30:01  ,0,0,0
 1:45:01  ,10.64 ,4.22 , 23.63 
 16:00:01  ,9.971 ,2.34 ,21.28 
 16:15:01  ,21.027 ,3.03 ,1.17 
 09:15:01  ,14.048 ,31.06 ,10.01 
 09:30:01  ,0,0,0
 09:45:01  ,14.071 ,30.88 ,9.28 
 10:00:01  ,13.291 ,29.1 ,9.9 
 10:15:01  ,14.263 ,14.99 ,10.68 
 10:30:02  ,17.106 ,28.6 ,9.39 
 10:45:01  ,16.88 ,30.30 ,10.81 
 11:00:01  ,16.29 ,31.22 ,9.88 
 11:15:01  ,1.88 ,31.24 ,9.82 
 11:30:01  ,14.16 ,30.79 ,10.7 
 11:45:01  ,14.386 ,2.48 ,10.3 
 12:00:01  ,16.722 ,30.76 ,9.78 
 12:15:01  ,13.74 ,31.42 ,10.64 
 12:30:01  ,13.44 ,30.89 ,10.72 
 12:45:01  ,17.096 ,29.07 ,10.41 
 13:00:01  ,13.89 ,28.40 ,8.74 
 13:15:01  ,14.17 ,27.9 ,8.7 
 13:30:02  ,14.168 ,31.06 ,10.6 
 13:45:01  ,14.082 ,29.6 ,9.71 
 14:00:01  ,1.21 ,28.81 ,9.9 
 14:15:01  ,13.878 ,27.64 ,8.88 
 14:30:01  ,14.364 ,29.92 ,10.42 
 14:45:01  ,14. ,30.60 ,10. 
 1:00:01  ,17.411 ,29.7 ,9.32 
 1:15:01  ,14.184 ,30.1 ,10.7 
 1:30:01  ,1.198 ,30.60 ,10.73 
 1:45:01  ,14.324 ,30.13 ,9.92 
 16:00:01  ,16.276 ,29.70 ,10.2 
 16:15:01  ,14.718 ,31.19 ,10.67 
 16:30:01  ,13.929 ,30.60 ,10.71 
 16:45:01  ,13.624 ,31.06 ,10.94 
 17:00:01  ,1.6 ,30.34 ,9.68 
 17:15:01  ,14.7 ,28.39 ,9.9 
 17:30:01  ,16.612 ,29.71 ,10.90 
 17:45:01  ,14.919 ,30.0 ,10.93 
 18:00:01  ,17.307 ,30.44 ,9.77 
 09:45:01  ,0,0,0
 10:00:01  ,13.812 ,28.87 ,4.67 
 16:15:01  ,.193 ,2.20 ,39.74 
 16:30:01  ,.11 ,0.7 ,1.16 
 16:45:01  ,4.247 ,0.96 ,4.91 
 17:00:01  ,0,0,0
 17:30:01  ,0,0,0
 18:15:01  ,13.377 , 29.81 ,9.3 
 18:30:01  ,12.789 ,19.8 ,9.49 
 18:45:01  ,1.896 ,31.21 ,10.69
 19:00:01  ,1.11 ,29.64 ,9.81 
 19:15:01  ,0,0,0
 19:30:01  ,16.72 ,30.84 ,9.20 
 19:45:01  ,14.412 ,30.04 ,10.14 
 20:00:01  ,16.103 ,27.79 ,11.01  
 1:30:01  ,.1 ,4.19 ,66.47 
 1:45:01  ,4.891 ,7.24 ,60.0 
 16:00:01  ,6.67 ,.87 ,23.21 
 16:15:01  ,6.91 ,2.44 ,18.70 
 16:30:01  ,4.374 ,2.3 ,3.44 
 16:45:01  ,4.64 ,4.2 ,81.64 
 17:00:01  ,.41 ,9.9 ,1.31 
 17:15:01  ,6.84 ,.11 ,24.4 
 17:30:01  ,.631 ,.42 ,26.10 
 17:45:01  ,4.08 ,.02 ,19.04 
 18:00:01  ,7.467 ,0.00 ,0.00 
 11:00:01  ,0,0,0
 11:15:01  ,13.444 ,28.13 ,10.77 
 11:30:01  ,0,0,0
 11:45:01  ,14.18 ,29.47 ,10.78 
 12:00:01  ,0,0,0
 12:15:01  ,0,0,0
 12:30:01  ,0,0,0
 12:45:01  ,13.996 ,29.47 ,9.80 
 13:00:01  ,0,0,0
 13:15:01  ,0,0,0
 13:30:01  ,41.619 ,11.47 ,.03 
 13:45:01  ,32.62 ,12.1 ,8.1 
 14:00:01  ,33.37 ,14.90 ,6.87 
 14:15:01  ,0,0,0
 14:30:01  ,0,0,0
 14:45:01  ,0,0,0
 1:00:01  ,0,0,0
 1:15:01  ,0,0,0
 1:30:01  ,0,0,0
 1:45:01  ,0,0,0
 16:00:01  ,0,0,0
 16:15:01  ,0,0,0
 16:30:01  ,0,0,0
 16:45:01  ,0,0,0
 17:00:01  ,0,0,0
 17:15:01  ,0,0,0
 17:30:01  ,0,0,0
 17:45:01  ,0,0,0
 18:00:01  ,0,0,0
 22:45:01  ,14.687 ,27.33 ,6.89 
 23:00:01  ,16.0 ,27.89 ,9.49 
 23:15:01  ,17.6 ,28.92 ,10. 
 23:30:01  ,1. ,29.96 ,9.80 
 23:45:01  ,13.39 ,4.13 ,10.47 
 00:00:01  ,24.848 ,20.91 ,9.60 
 00:15:01  ,13.17 ,30.79 ,7.94 
 11:15:01  ,0,0,0
 11:30:01  ,0,0,0
 11:45:01  ,0,0,0
 12:00:01  ,0,0,0
 14:45:01  ,7.047 ,6.37 ,81.70 
 08:45:01  ,14.108 ,20.83 ,9.3 
 09:00:01  ,13.612 ,29.47 ,10.87 
 23:45:01  ,26.746 ,8.73 ,3.87 
 00:00:01  ,49.29 ,2.60 ,3.27 
 00:15:01  ,20.631 ,3.90 ,0.86 
 00:30:01  ,61.76 ,4.7 , .80 
 08:45:01  ,18.299 ,16.6 ,9.7 
 09:00:01  ,0,0,0
 09:15:01  ,0,0,0
 09:30:01  ,0,0,0
 09:45:01  ,13.49 ,22.9 ,10.8 
 10:00:01  ,16.687 ,27.00 ,10.7 
 10:45:01  ,0,0,0
 08:45:01  ,42.62 ,19.14 ,4.2 
 10:00:01  ,0,0,0
 10:15:01  ,0,0,0
 10:30:01  ,0,0,0
 10:45:01  ,0,0,0
 11:00:01  ,0,0,0
 11:15:01  ,0,0,0
 11:30:01  ,0,0,0
 11:45:01  ,0,0,0
 12:00:01  ,0,0,0
 12:15:01  ,0,0,0
 14:47:07  ,0,0,0
 1:00:01  ,49.602 ,16.37 ,0.81 
 1:15:01  ,0,0,0
 1:30:01  ,0,0,0
 1:45:01  ,6.24 ,2.19 ,0.08 
 16:00:01  ,64.973 ,3.91 ,0.20 
 16:15:01  ,71.179 ,0.70 ,0.39 
 16:30:01  ,64.864 ,.22 ,0.93 
 17:30:01  ,98.371 ,4.09 ,1.28 
 17:45:01  ,6.272 ,3.46 ,1.06 
 18:00:01  ,44.141 ,.20 ,1.71 
 18:45:01  ,0,0,0
 1:30:01  ,8.18 ,0.96 ,0.37 
 22:00:01  ,121.899 ,0.90 ,0.30 
 22:15:01  ,129.061 ,0.74 ,0.30 
 22:30:01  ,91.464 ,0.96 ,0.34 
 22:45:01  ,9.892 ,0.94 ,0.33 
 23:00:01  ,124.293 ,0.83 ,0.26 
 23:15:01  ,167.2 ,0.94 ,0.26 
 23:30:01  ,168.871 ,0.90 ,0.30 
 23:45:01  ,0,0,0
 00:00:01  ,0,0,0
 00:15:01  ,0,0,0
 00:30:01  ,0,0,0
 00:45:01  ,0,0,0
 01:00:01  ,0,0,0
 01:15:01  ,0,0,0
 01:30:01  ,0,0,0
 01:45:01  ,0,0,0
 02:00:01  ,0,0,0
 02:15:01  ,0,0,0
 02:30:01  ,0,0,0
 02:45:01  ,0,0,0
 03:00:01  ,0,0,0
 03:15:01  ,0,0,0
 03:30:01  ,0,0,0
 03:45:01  ,0,0,0
 04:00:01  ,0,0,0
 04:15:01  ,0,0,0
 04:30:01  ,0,0,0
 04:45:01  ,0,0,0
 0:00:01  ,0,0,0
 12:00:01  ,0,0,0
 12:15:01  ,0,0,0
 12:30:01  ,0,0,0
 12:45:01  ,0,0,0
 13:00:01  ,0,0,0
 13:15:01  ,0,0,0
 14:45:01  ,0,0,0
 1:00:01  ,0,0,0
 1:15:01  ,0,0,0
 1:30:01  ,0,0,0
 1:45:01  ,0,0,0
 16:00:01  ,0,0,0
 16:15:01  ,0,0,0
 16:30:01  ,0,0,0
 17:30:01  ,0,0,0
 17:45:01  ,0,0,0
 18:00:01  ,0,0,0
 08:30:01  ,12.207 ,28.86 ,10.72 
 08:45:01  ,0,0,0
 09:00:01  ,43.947 ,10.33 ,7.48 
 09:15:01  ,0,0,0
 09:30:01  ,34.134 ,8.17 ,1.19 
 09:45:2  ,0,0,0
 10:00:01  ,0,0,0
 12:15:01  ,0,0,0
 12:30:01  ,0,0,0
 12:45:01  ,0,0,0
 13:00:01  ,0,0,0
 13:15:01  ,0,0,0
 14:30:01  ,0,0,0
 14:45:01  ,0,0,0
 1:00:01  ,0,0,0
 1:15:01  ,0,0,0
 1:30:01  ,0,0,0
 1:45:01  ,0,0,0
 16:00:01  ,0,0,0
 16:15:01  ,0,0,0
 16:30:01  ,0,0,0
 16:45:01  ,0,0,0
 17:00:01  ,0,0,0
 17:15:02  ,0,0,0
 18:00:01  ,13.722 ,30.04 ,10.46 
 18:15:01  ,0,0,0
 10:00:01  ,33.304 ,13.33 ,7.80 
 10:15:01  ,0,0,0
 10:45:01  ,0,0,0
 11:00:01  ,7.792 ,10.42 ,0.00 
 11:15:01  ,.007 ,10.34 ,0.33 
 11:45:01  ,0,0,0
 12:00:01  ,0,0,0
 12:15:01  ,0,0,0
 12:30:01  ,0,0,0
 12:45:01  ,0,0,0
 13:00:01  ,0,0,0
 13:15:01  ,0,0,0
 13:30:01  ,0,0,0
 13:45:01  ,0,0,0
 14:00:01  ,0,0,0
 14:15:01  ,0,0,0
 14:30:01  ,0,0,0
 14:45:01  ,11.74 ,26.93 ,7.46 
 1:00:01  ,14.378 ,28.87 ,10.27 
 11:21:43  ,12.47 ,30.1 ,8.80 
 16:34:01  ,52.181 ,16.42 ,9.89 
 16:51:01  ,65.498 ,10.42 ,7.14 
 17:00:01  ,0,0,0
 17:17:01  ,0,0,0
 17:34:02  ,0,0,0
 17:51:01  ,0,0,0
 18:00:01  ,0,0,0
 13:30:01  ,0,0,0
 13:45:01  ,0,0,0
 14:00:01  ,0,0,0
 14:15:01  ,0,0,0
 14:30:01  ,60.383,1.03 ,0.00 
 14:45:01  ,46.988 ,0.00 ,0.00 
 15:00:01  ,0,0,0
 15:15:01  ,0,0,0
 15:30:01  ,0,0,0
 15:45:01  ,0,0,0
 16:00:01  ,72.652 ,0.00 ,0.00 
 16:15:01  ,179.435 ,0.42 ,0.38 
 16:30:01  ,46.539 ,0.96 ,0.00 
 16:45:01  ,45.389 ,0.00 ,0.00 
 17:00:01  ,0,0,0
 17:15:01  ,54.648 ,0.52 ,0.00 
 17:30:01  ,54.754 ,0.22 ,0.00 
 17:45:01  ,29.958 ,23.94 ,6.99 
 18:00:01  ,30.109 ,9.09 ,2.18 
 18:15:01  ,30.465 ,15.99 ,4.74 
 18:30:01  ,29.631 ,9.14 ,4.89 
 18:45:01  ,29.978 ,20.34 ,4.72 
 19:00:01  ,34.625 ,20.06 ,2.41 
 19:15:01  ,30.93 ,12.94 ,2.73 
 19:30:01  ,33.633 ,15.42 ,0.00 
 19:45:01  ,30.796 ,8.49 ,3.07 
 20:00:01  ,31.178 ,15.95 ,2.83 
 20:15:01  ,35.952 ,11.07 ,3.68 
 20:30:01  ,32.388 ,3.59 ,2.81 
 20:45:01  ,31.139 ,17.12 ,2.76 
 21:00:01  ,30.796 ,9.43 ,2.89 
 21:15:01  ,31.059 ,10.17 ,3.03 
 21:30:01  ,31.214 ,30.65 ,3.81 
 21:45:01  ,30.025 ,11.34 ,2.55 
 22:00:01  ,34.871 ,12.36 ,3.31 
 22:15:01  ,35.256 ,5.06 ,2.92 
 22:30:01  ,31.639 ,23.17 ,4.37 
 22:45:01  ,33.649 ,28.15 ,3.87 
 15:30:01  ,0,0,0
 15:45:01  ,0,0,0
 16:00:01  ,0,0,0
 16:15:01  ,0,0,0
 16:30:01  ,0,0,0
 16:45:01  ,0,0,0
 17:00:01  ,0,0,0
 17:15:01  ,0,0,0
 17:30:01  ,0,0,0
 17:45:01  ,0,0,0
 18:00:01  ,0,0,0
 18:15:01  ,0,0,0
 18:30:01  ,0,0,0
 18:45:01  ,0,0,0
 19:00:01  ,0,0,0
 19:15:01  ,0,0,0
 19:30:01  ,0,0,0
 19:45:01  ,0,0,0
 20:00:01  ,0,0,0
 20:15:01  ,0,0,0
 20:30:01  ,0,0,0
 20:45:01  ,0,0,0
 21:00:01  ,0,0,0
 21:15:01  ,0,0,0
 21:30:01  ,0,0,0
 21:45:01  ,0,0,0
 22:00:01  ,0,0,0
 22:15:01  ,0,0,0
 22:30:01  ,0,0,0
 22:45:01  ,0,0,0
 23:00:01  ,0,0,0
 23:15:01  ,0,0,0
 23:30:01  ,0,0,0
 23:45:01  ,0,0,0
 00:00:01  ,0,0,0
 00:15:01  ,0,0,0
 00:30:01  ,0,0,0
 00:45:02  ,0,0,0
 01:00:01  ,0,0,0
 01:15:01  ,0,0,0
 01:30:01  ,0,0,0
 01:45:01  ,0,0,0
 02:00:01  ,0,0,0
 02:15:01  ,0,0,0
 02:30:01  ,0,0,0
 02:45:01  ,0,0,0
 03:00:01  ,0,0,0
 03:15:01  ,0,0,0
 03:30:01  ,0,0,0
 03:45:01  ,0,0,0
 04:00:01  ,0,0,0
 04:15:01  ,0,0,0
 04:30:01  ,0,0,0
 04:45:01  ,0,0,0
 05:00:01  ,0,0,0
 05:15:01  ,0,0,0
 05:30:01  ,0,0,0
 05:45:01  ,0,0,0
 06:00:01  ,0,0,0
 06:15:01  ,0,0,0
 06:30:01  ,0,0,0
 06:45:02  ,0,0,0
 07:00:01  ,0,0,0
 07:15:01  ,0,0,0
 07:30:01  ,0,0,0
 07:45:01  ,0,0,0
 08:00:01  ,0,0,0
 08:15:01  ,0,0,0
 08:30:01  ,0,0,0
 08:45:01  ,0,0,0
 09:00:01  ,0,0,0
 09:15:01  ,0,0,0
 09:30:01  ,0,0,0
 09:45:01  ,0,0,0
 10:00:01  ,0,0,0
 10:15:01  ,0,0,0
 10:30:01  ,0,0,0
 10:45:01  ,0,0,0
 11:00:01  ,0,0,0
 11:15:01  ,52.723,1.92 ,0.85 
 11:30:02  ,0,0,0
 11:45:01  ,60.989 ,0.21 ,0.00 
 12:00:01  ,62.879 ,0.12 ,0.00 
 12:15:01  ,0,0,0
 12:30:01  ,0,0,0
 12:45:01  ,0,0,0
 13:00:02  ,0,0,0
 12:15:01  ,0,0,0
 16:45:02  ,0,0,0
 17:00:01  ,0,0,0
 17:15:01  ,0,0,0
 17:30:01  ,0,0,0
 17:45:01  ,58.969,0.60 ,3.18 
 18:00:01  ,0,0,0
 18:15:01  ,0,0,0
 18:30:01  ,0,0,0
 18:45:01  ,0,0,0
 19:00:02  ,0,0,0
 19:15:01  ,46.281,0.14 ,0.00 
 19:30:01  ,113.519 ,0.20 , 3.97 
 19:45:01  ,0,0,0
 20:00:01  ,0,0,0
 20:15:01  ,52.865 ,0.69 ,0.05 
 20:30:01  ,0,0,0
 20:45:01  ,0,0,0
 21:00:01  ,116.91 ,1.18 ,4.77 
 21:15:01  ,0,0,0
 21:30:01  ,37.645 ,0.28 ,0.00 
 21:45:01  ,0,0,0
 22:00:01  ,0,0,0
 22:15:02  ,47.101,2.17 ,7.45 
 22:30:01  ,42.783 ,0.18 ,2.87 
 22:45:01  ,0,0,0
 23:00:01  ,0,0,0
 23:15:01  ,0,0,0
 23:30:01  , 47.882,0.44 ,0.05 
 23:45:01  ,115.26 ,0.25 ,0.00 
 00:00:02  ,0,0,0
 00:15:01  ,0,0,0
 00:30:01  ,0,0,0
 00:45:01  ,52.887,0.27 ,0.04 
 01:00:02  ,39.429 ,0.46 ,2.93 
 01:15:01  ,0,0,0
 01:30:01  ,43.379,1.68 ,0.00 
 01:45:01  ,0,0,0
 02:00:01  ,54.161,0.20 ,0.00 
 02:15:01  ,0,0,0
 02:30:01  ,404.715 ,0.32 ,0.00 
 02:45:01  ,0,0,0
 03:00:01  ,0,0,0
 03:15:01  ,0,0,0
 03:30:01  ,0,0,0
 03:45:01  ,0,0,0
 04:00:01  ,34.851 ,1.99 ,0.95 
 04:15:01  ,0,0,0
 04:30:01  ,33.926 ,2.06 ,0.00 
 04:45:01  ,0,0,0
 05:00:01  ,0,0,0
 05:15:01  ,33.529,0.75 ,0.00 
 05:30:01  ,34.475 ,0.91 ,0.00 
 05:45:01  ,0,0,0
 06:00:01  ,0,0,0
 06:15:01  ,0,0,0
 06:30:01  ,0,0,0
 06:45:01  ,49.474,3.47 ,0.00 
 07:00:01  ,0,0,0
 07:15:01  ,0,0,0
 07:30:02  ,50.774,0.28 ,0.00 
 07:45:01  ,37.417 ,0.09 ,0.00 
 08:00:01  ,0,0,0
 08:15:02  ,0,0,0
 08:30:01  ,46.813 ,0.52 ,0.00 
 08:45:01  ,0,0,0
 09:00:01  ,0,0,0
 09:15:01  ,0,0,0
 09:30:01  ,0,0,0
 09:45:01  ,0,0,0
 10:00:01  ,0,0,0
 10:15:01  ,0,0,0
 10:30:01  ,0,0,0
 10:45:01  ,0,0,0
 11:00:00  ,0,0,0
 11:15:01  ,0,0,0
 11:30:01  ,0,0,0
 11:45:01  ,0,0,0
 12:00:01  ,0,0,0
 12:15:01  ,0,0,0
 12:30:01  ,0,0,0
 12:45:01  ,0,0,0
 13:00:01  ,0,0,0
 13:15:01  ,0,0,0
 13:30:01  ,0,0,0
 13:45:01  ,0,0,0
 14:00:01  ,0,0,0
 14:15:01  ,0,0,0
 14:30:01  ,44.915 ,0.97 ,0.00 
 14:45:01  ,0,0,0
 15:00:00  ,0,0,0
 15:15:01  ,0,0,0
 15:30:01  ,0,0,0
 15:45:01  ,0,0,0
 16:00:01  ,0,0,0
 16:15:01  ,47.502,0.31 ,0.03 
 16:30:01  ,0,0,0
 16:45:01  ,39.908,0.37 ,0.00 
 17:00:01  ,0,0,0
 17:15:01  ,0,0,0
 17:30:01  ,0,0,0
 17:45:01  ,0,0,0
 18:00:01  ,62.063,1.82 ,0.03 
 18:15:01  ,58.557 ,1.31 ,0.00 
 18:30:01  ,0,0,0
 18:45:01  ,0,0,0
 19:00:01  ,0,0,0
 19:15:01  ,0,0,0
 19:30:01  ,0,0,0
 19:45:01  ,54.715 ,0.38 ,0.04 
 20:00:01  ,47.615 ,0.32 ,0.05 
 20:15:01  ,46.881 ,2.94 ,0.02 
 20:30:01  ,0,0,0
 20:45:01  ,0,0,0
 21:00:01  ,0,0,0
 21:15:01  ,0,0,0
 21:30:01  ,0,0,0
 21:45:01  ,0,0,0
 22:00:01  ,110.423,0.13 ,0.00 
 22:15:01  ,0,0,0
 22:30:01  ,0,0,0
 22:45:01  ,0,0,0
 23:00:01  ,0,0,0
 23:15:01  ,0,0,0
 23:30:01  ,48.047 ,0.55 ,0.00 
 23:45:01  ,51.005,2.30 ,0.00 
 00:00:01  ,0,0,0
 00:15:01  ,0,0,0
 00:30:01  ,53.924,1.28 ,0.00 
 00:45:01  , 59.134, 0.28 ,0.09 
 01:00:01  ,39.658 ,0.74 ,0.06 
 01:15:01  ,0,0,0
 01:30:01  ,0,0,0
 01:45:01  ,52.891 ,0.94, 0.05 
 02:00:01  ,0,0,0
 02:15:01  ,0,0,0
 02:30:01  ,0,0,0
 02:45:01  ,0,0,0
 03:00:01  ,65.228 ,0.11 ,0.00 
 03:15:02  ,0,0,0
 03:30:01  ,0,0,0
 03:45:01  ,0,0,0
 04:00:01  ,0,0,0
 04:15:01  ,31.615 ,0.86 ,0.16 
 04:30:01  ,0,0,0
 04:45:01  ,0,0,0
 05:00:02  ,0,0,0
 05:15:01  ,0,0,0
 05:30:01  ,0,0,0
 05:45:01  ,0,0,0
 06:00:01  ,0,0,0
 06:15:01  ,36.29,0.20 ,0.00 
 06:30:01  ,0,0,0
 06:45:01  ,0,0,0
 07:00:01  ,45.934,0.61 ,0.00 
 07:15:01  ,0,0,0
 07:30:01  ,39.895,0.15 ,0.03 
 07:45:01  ,0,0,0
 08:00:01  ,0,0,0
 08:15:01  ,48.121,0.82 ,0.00 
 08:30:01  ,0,0,0
 08:45:01  ,0,0,0
 09:00:01  ,0,0,0
 09:15:01  ,39.522,0.17 ,0.00 
 09:30:01  ,0,0,0
 09:45:01  ,0,0,0
 10:00:01  ,0,0,0
 10:15:01  ,0,0,0
 10:30:01  ,0,0,0
 10:45:01  ,0,0,0
 11:00:01  ,0,0,0
 11:15:01  ,0,0,0
 11:30:01  ,0,0,0
 11:45:01  ,0,0,0
 12:00:01  , 125.37,0.28 ,0.04 
 12:15:01  ,42.513 ,0.27 ,0.00 
 12:30:01  ,0,0,0
 12:45:01  ,56.809 ,0.31 ,0.10 
 13:00:01  ,57.524 ,1.25 ,0.09 
 13:15:01  ,44.88 ,0.15 ,0.23 
 13:30:01  ,0,0,0
 13:45:01  ,0,0,0
 14:00:01  ,47.928 ,1.47 ,0.00 
 14:15:01  ,0,0,0
 14:30:01  ,47.892 ,0.24 ,0.00 
 14:45:01  ,0,0,0
 15:00:01  ,0,0,0
 15:15:01  ,0,0,0
 15:30:02  ,0,0,0
 15:45:01  ,0,0,0
 16:00:01  ,0,0,0
 16:15:01  ,0,0,0
 16:30:01  ,0,0,0
 16:45:01  ,0,0,0
 17:00:01  ,0,0,0
 17:15:01  ,0,0,0
 17:30:01  ,0,0,0
 17:45:01  ,53.256,0.30 ,0.05 
 18:00:01  ,0,0,0
 18:15:01  ,49.081,0.16 ,0.00 
 18:30:01  ,0,0,0
 18:45:01  ,0,0,0
 19:00:01  ,0,0,0
 19:15:01  ,46.011 ,2.99 ,0.00 
 19:30:01  ,0,0,0
 19:45:01  ,0,0,0
 20:00:01  ,0,0,0
 20:15:01  ,0,0,0
 20:30:01  ,0,0,0
 20:45:01  ,0,0,0
 21:00:01  ,133.397,0.06 ,0.00 
 21:15:01  ,44.802 ,0.18 ,0.16 
 21:30:01  ,56.086 ,0.17 ,0.10 
 21:45:01  ,0,0,0
 22:00:01  ,0,0,0
 22:15:01  ,0,0,0
 22:30:01  ,0,0,0
 22:45:01  ,0,0,0
 23:00:01  ,0,0,0
 23:15:01  ,38.437 ,0.54 ,0.09 
 23:30:01  ,0,0,0
 23:45:01  ,0,0,0
 00:00:01  ,0,0,0
 00:15:01  ,0,0,0
 00:30:01  ,53.305 ,0.75 ,0.00 
 00:45:01  ,0,0,0
 01:00:01  ,0,0,0
 01:15:01  ,44.927 ,0.21 ,0.00 
 01:30:01  ,0,0,0
 01:45:01  ,0,0,0
 02:00:01  ,0,0,0
 02:15:01  ,0,0,0
 02:30:01  ,36.981 ,1.06 ,0.12 
 02:45:06  ,0,0,0
 03:00:02  ,0,0,0
 03:15:01  ,36.424 ,0.24 ,0.05 
 03:30:01  ,0,0,0
 03:45:01  ,31.782 ,0.78 ,0.00 
 04:00:01  ,0,0,0
 04:15:01  ,38.579 ,1.12 ,0.00 
 04:30:01  ,0,0,0
 04:45:01  ,0,0,0
 05:00:01  ,32.103, 0.19 ,0.00 
 05:15:01  ,0,0,0
 05:30:01  ,0,0,0
 05:45:01  ,0,0,0
 06:00:01  ,0,0,0
 06:15:01  ,0,0,0
 06:30:01  ,0,0,0
 06:45:01  ,37.661 ,0.92 ,0.00 
 07:00:01  ,0,0,0
 07:15:01  ,119.242 ,0.35 ,0.00 
 07:30:01  ,0,0,0
 07:45:01  ,61.692 ,0.25 ,0.07 
 08:00:01  ,0,0,0
 08:15:01  ,0,0,0
 08:30:01  ,0,0,0
 08:45:01  ,0,0,0
 09:00:01  ,0,0,0
 09:15:01  ,0,0,0
 09:30:01  ,0,0,0
 09:45:01  ,180.227, 0.22 ,0.00 
 10:00:01  ,0,0,0
 10:15:01  ,0,0,0
 10:30:01  ,119.232 ,0.12 ,0.00 
 10:45:01  ,38.73 ,0.16 ,0.00 
 11:00:01  ,1197.256,0.33 ,0.02 
 11:15:01  ,39.432,0.17 ,0.00 
 11:30:01  ,0,0,0
 11:45:01  ,51.585 ,0.73 ,0.04 
 12:00:01  ,126.738 ,0.22 ,0.02 
 12:15:01  ,0,0,0
 12:30:01  ,66.121 ,0.34 ,0.05 
 12:45:01  ,0,0,0
 13:00:01  ,0,0,0
 13:15:01  ,0,0,0
 13:30:01  ,0,0,0
 13:45:01  ,69.612 ,0.27 ,0.00 
 14:00:01  ,0,0,0
 14:15:01  ,0,0,0
 14:30:01  ,0,0,0
 14:45:01  ,0,0,0
 15:00:01  ,0,0,0
 15:15:01  ,46.628 ,0.52 ,0.04 
 15:30:01  ,0,0,0
 15:45:01  ,0,0,0
 16:00:01  ,0,0,0
 16:15:02  ,0,0,0
 16:30:01  ,108.565 ,0.29 ,0.00 
 16:45:01  ,0,0,0
 17:00:01  ,0,0,0
 17:15:01  ,0,0,0
 17:30:01  ,0,0,0
 17:45:01  ,47.146 ,0.29 ,0.00 
 18:00:01  ,0,0,0
 18:15:01  ,0,0,0
 18:30:01  ,0,0,0
 18:45:01  ,0,0,0
 19:00:01  ,98.734 ,0.36 ,0.00 
 19:15:01  ,0,0,0
 19:30:01  ,0,0,0
 19:45:01  ,37.127 ,0.81 ,0.00 
 20:00:01  ,0,0,0
 20:15:01  ,0,0,0
 20:30:01  ,0,0,0
 20:45:01  ,0,0,0
 21:00:01  ,0,0,0
 21:15:01  ,0,0,0
 21:30:01  ,0,0,0
 21:45:01  ,0,0,0
 22:00:01  ,37.129 ,0.61 ,0.00 
 22:15:01  ,32.288 ,0.06 ,0.00 
 22:30:01  ,0,0,0
 22:45:02  ,40.233 ,0.50 ,0.00 
 23:00:01  ,0,0,0
 23:15:01  ,31.962 ,0.12 ,0.00 
 23:30:01  ,38.482 ,0.08 ,1.23 
 23:45:01  ,0,0,0
 00:00:01  ,0,0,0
 00:15:01  ,0,0,0
 00:30:01  ,0,0,0
 00:45:01  ,0,0,0
 01:00:01  ,0,0,0
 01:15:01  ,0,0,0
 01:30:01  ,0,0,0
 01:45:01  ,0,0,0
 02:00:01  ,0,0,0
 02:15:01  ,30.429,0.27 ,0.00 
 02:30:01  ,34.007 ,0.23 ,0.00 
 02:45:01  ,32.277 ,1.21 ,0.04 
 03:00:01  ,0,0,0
 03:15:01  ,0,0,0
 03:30:01  ,0,0,0
 03:45:01  ,0,0,0
 04:00:01  ,0,0,0
 04:15:01  ,31.46,0.60 ,0.00 
 04:30:01  ,0,0,0
 04:45:01  ,0,0,0
 05:00:01  ,0,0,0
 05:15:01  ,0,0,0
 05:30:01  ,0,0,0
 05:45:01  ,37.961,2.19 ,0.00 
 06:00:01  ,0,0,0
 06:15:01  ,0,0,0
 06:30:01  ,34.39 ,0.47,0.00 
 06:45:02  ,0,0,0
 07:00:01  ,0,0,0
 07:15:01  ,39.533 ,1.13 ,0.00 
